2023 Referendum Polling Place Results By State [Please Note: These results are not final. Event:29581 Phase:PostElection Generated:2023-10-16T21:15:21 Cycle:1adc7347-4316-4308-a6b1-1fe08cde6680 Created:2023-10-16T21:15:15 Environment:PROD Site:CANBERRA Server:VTR03 Version:10.11.168.0]
QuestionNo,StateAb,DivisionID,PollingPlaceNm,YesVotes,YesPercentage,NoVotes,NoPercentage,FormalVotes,FormalPercentage,InformalVotes,InformalPercentage,TotalVotes
1,QLD,158,Hampden,65,14.57,381,85.43,446,99.11,4,0.89,450
1,QLD,167,Happy Valley,80,25.89,229,74.11,309,98.41,5,1.59,314
1,QLD,164,Harlaxton,311,27.07,838,72.93,1149,98.29,20,1.71,1169
1,QLD,159,Harley Park,457,37,778,63,1235,98.64,17,1.36,1252
1,QLD,164,Harristown,539,31.43,1176,68.57,1715,99.31,12,0.69,1727
1,QLD,164,Harristown South,102,37.23,172,62.77,274,99.28,2,0.72,276
1,QLD,164,Harristown West,96,33.45,191,66.55,287,98.63,4,1.37,291
1,QLD,316,Harrisville,77,20.48,299,79.52,376,99.73,1,0.27,377
1,QLD,316,Hatton Vale,319,17.63,1490,82.37,1809,98.64,25,1.36,1834
1,QLD,167,Healy,134,27.86,347,72.14,481,98.77,6,1.23,487
1,QLD,165,Heatley,465,27.58,1221,72.42,1686,98.89,19,1.11,1705
1,QLD,159,Helensvale,450,33.09,910,66.91,1360,98.84,16,1.16,1376
1,QLD,159,Helensvale FADDEN PPVC,3417,22.16,12005,77.84,15422,99.23,119,0.77,15541
1,QLD,162,Helensvale FORDE PPVC,556,20.54,2151,79.46,2707,99.52,13,0.48,2720
1,QLD,172,Helensvale MONCRIEFF PPVC,182,24.69,555,75.31,737,99.06,7,0.94,744
1,QLD,159,Helensvale North,682,29.12,1660,70.88,2342,99.03,23,0.97,2365
1,QLD,316,Helensvale WRIGHT PPVC,654,24.1,2060,75.9,2714,99.16,23,0.84,2737
1,QLD,316,Helidon,117,20,468,80,585,98.48,9,1.52,594
1,QLD,310,Hemmant,322,40.76,468,59.24,790,99.12,7,0.88,797
1,QLD,156,Hendra,507,40.43,747,59.57,1254,98.9,14,1.1,1268
1,QLD,167,Herberton,120,21.9,428,78.1,548,99.46,3,0.54,551
1,QLD,176,Heritage Park,528,36.14,933,63.86,1461,98.72,19,1.28,1480
1,QLD,165,Hermit Park,368,39.78,557,60.22,925,98.93,10,1.07,935
1,QLD,165,Hermit Park South,363,38.01,592,61.99,955,99.07,9,0.93,964
1,QLD,166,Hervey Bay PPVC,2247,17.2,10815,82.8,13062,99.41,78,0.59,13140
1,QLD,166,Hervey Bay South PPVC,2374,18.67,10344,81.33,12718,99.5,64,0.5,12782
1,QLD,164,Highfields,399,26.64,1099,73.36,1498,99.47,8,0.53,1506
1,QLD,164,Highfields North,359,28.38,906,71.62,1265,99.61,5,0.39,1270
1,QLD,164,Highfields West,216,26.8,590,73.2,806,99.63,3,0.37,809
1,QLD,172,Highland Park,571,30.13,1324,69.87,1895,98.65,26,1.35,1921
1,QLD,163,Hill End,1252,71.06,510,28.94,1762,99.21,14,0.79,1776
1,QLD,176,Hillcrest (Rankin),343,36.3,602,63.7,945,98.54,14,1.46,959
1,QLD,316,Hillcrest (Wright),115,29.87,270,70.13,385,97.47,10,2.53,395
1,QLD,155,Hilliard,380,30.42,869,69.58,1249,99.21,10,0.79,1259
1,QLD,163,Holland Park Central,1086,62.13,662,37.87,1748,99.37,11,0.63,1759
1,QLD,163,Holland Park East,477,59.55,324,40.45,801,99.38,5,0.62,806
1,QLD,163,Holland Park South,527,59.89,353,40.11,880,97.24,25,2.76,905
1,QLD,310,Holland Park West (Bonner),436,58.92,304,41.08,740,99.33,5,0.67,745
1,QLD,163,Holland Park West (Griffith),223,57.18,167,42.82,390,99.49,2,0.51,392
1,QLD,168,Holloways Beach,332,37.26,559,62.74,891,98.67,12,1.33,903
1,QLD,158,Home Hill,91,17.3,435,82.7,526,99.25,4,0.75,530
1,QLD,159,Hope Island,510,25.65,1478,74.35,1988,99.1,18,0.9,2006
1,QLD,168,Hope Vale,233,75.4,76,24.6,309,100,0,0,309
1,QLD,168,Horn Island,86,63.24,50,36.76,136,100,0,0,136
1,QLD,166,Howard,176,17.04,857,82.96,1033,99.42,6,0.58,1039
1,QLD,167,Hughenden,21,13.64,133,86.36,154,99.35,1,0.65,155
1,QLD,167,Hughenden PPVC,63,12.38,446,87.62,509,99.8,1,0.2,510
1,QLD,178,Imbil,211,24.74,642,75.26,853,98.96,9,1.04,862
1,QLD,174,Inala,701,45.82,829,54.18,1530,98.58,22,1.42,1552
1,QLD,174,Inala Central,212,49.53,216,50.47,428,97.94,9,2.06,437
1,QLD,173,Inala MORETON PPVC,275,38.3,443,61.7,718,99.03,7,0.97,725
1,QLD,174,Inala OXLEY PPVC,4372,36.52,7600,63.48,11972,98.94,128,1.06,12100
1,QLD,177,Indooroopilly,741,63.55,425,36.45,1166,99.49,6,0.51,1172
1,QLD,177,Indooroopilly East,993,60.81,640,39.19,1633,99.09,15,0.91,1648
1,QLD,173,Indooroopilly MORETON PPVC,1125,45.71,1336,54.29,2461,99.64,9,0.36,2470
1,QLD,177,Indooroopilly RYAN PPVC,5091,50.95,4902,49.05,9993,99.44,56,0.56,10049
1,QLD,177,Indooroopilly West,848,60.18,561,39.82,1409,99.16,12,0.84,1421
1,QLD,167,Ingham,93,19.66,380,80.34,473,99.37,3,0.63,476
1,QLD,167,Ingham PPVC,460,10.11,4091,89.89,4551,99.67,15,0.33,4566
1,QLD,167,Ingham South,59,14.46,349,85.54,408,98.55,6,1.45,414
1,QLD,170,Inglewood,62,10.53,527,89.47,589,99.33,4,0.67,593
1,QLD,170,Injune,26,11.5,200,88.5,226,99.56,1,0.44,227
1,QLD,167,Innisfail,60,31.91,128,68.09,188,99.47,1,0.53,189
1,QLD,167,Innisfail East,215,31.11,476,68.89,691,99.14,6,0.86,697
1,QLD,167,Innisfail North,121,33.89,236,66.11,357,97.54,9,2.46,366
1,QLD,167,Innisfail PPVC,830,16.74,4129,83.26,4959,99.4,30,0.6,4989
1,QLD,170,Inverlaw,13,13.54,83,86.46,96,97.96,2,2.04,98
1,QLD,304,Ipswich BLAIR PPVC,2099,36.02,3728,63.98,5827,99.08,54,0.92,5881
1,QLD,304,Ipswich Central,385,39.25,596,60.75,981,97.61,24,2.39,1005
1,QLD,174,Ipswich OXLEY PPVC,195,41.76,272,58.24,467,98.32,8,1.68,475
1,QLD,304,Ipswich South PPVC,2680,21.43,9828,78.57,12508,99.25,94,0.75,12602
1,QLD,316,Ipswich WRIGHT PPVC,67,31.02,149,68.98,216,99.08,2,0.92,218
1,QLD,177,Ironside,1254,62.64,748,37.36,2002,98.86,23,1.14,2025
1,QLD,172,Isle Of Capri,439,28.34,1110,71.66,1549,98.91,17,1.09,1566
1,QLD,156,Ithaca Creek,886,68.68,404,31.32,1290,99.54,6,0.46,1296
1,QLD,156,Ithaca South,1010,68.94,455,31.06,1465,99.46,8,0.54,1473
1,QLD,159,Jacobs Well,201,17.72,933,82.28,1134,99.3,8,0.7,1142
1,QLD,311,Jambin,13,10.24,114,89.76,127,100,0,0,127
1,QLD,174,Jamboree Heights,906,49.48,925,50.52,1831,99.13,16,0.87,1847
1,QLD,170,Jandowae,65,11.65,493,88.35,558,99.64,2,0.36,560
1,QLD,316,Jimboomba,531,22.02,1880,77.98,2411,98.73,31,1.27,2442
1,QLD,316,Jimboomba East,280,24.2,877,75.8,1157,99.57,5,0.43,1162
1,QLD,316,Jimboomba PPVC,1591,18.4,7054,81.6,8645,99.34,57,0.66,8702
1,QLD,174,Jindalee,790,48.86,827,51.14,1617,98.72,21,1.28,1638
1,QLD,174,Jindalee South,495,45.25,599,54.75,1094,98.92,12,1.08,1106
1,QLD,164,Jondaryan,25,13.23,164,86.77,189,98.44,3,1.56,192
1,QLD,167,Julatten,98,27.22,262,72.78,360,98.9,4,1.1,364
1,QLD,167,Julia Creek,23,11.44,178,88.56,201,100,0,0,201
1,QLD,173,Junction Park,733,67.68,350,32.32,1083,99.09,10,0.91,1093
1,QLD,170,Kaimkillenbun,12,12.12,87,87.88,99,100,0,0,99
1,QLD,167,Kairi,28,15.64,151,84.36,179,98.9,2,1.1,181
1,QLD,316,Kalbar,105,16.54,530,83.46,635,99.84,1,0.16,636
1,QLD,156,Kalinga (Brisbane),630,58.82,441,41.18,1071,99.63,4,0.37,1075
1,QLD,169,Kalinga (Lilley),114,54.81,94,45.19,208,100,0,0,208
1,QLD,167,Kalkadoon,128,35.07,237,64.93,365,98.38,6,1.62,371
1,QLD,166,Kalkie,149,23.61,482,76.39,631,99.37,4,0.63,635
1,QLD,252,Kallangur (Dickson),421,35.5,765,64.5,1186,99.5,6,0.5,1192
1,QLD,302,Kallangur (Longman),231,33.38,461,66.62,692,98.44,11,1.56,703
1,QLD,252,Kallangur DICKSON PPVC,1490,26.14,4211,73.86,5701,99.29,41,0.71,5742
1,QLD,252,Kallangur East,292,33.03,592,66.97,884,99.44,5,0.56,889
1,QLD,302,Kallangur LONGMAN PPVC,535,26.84,1458,73.16,1993,98.61,28,1.39,2021
1,QLD,175,Kallangur PETRIE PPVC,448,30.75,1009,69.25,1457,98.98,15,1.02,1472
1,QLD,252,Kallangur West (Dickson),175,33.21,352,66.79,527,99.06,5,0.94,532
1,QLD,302,Kallangur West (Longman),228,33.04,462,66.96,690,98.71,9,1.29,699
1,QLD,168,Kamerunga,97,37.31,163,62.69,260,99.62,1,0.38,261
1,QLD,178,Kandanga,85,23.55,276,76.45,361,98.9,4,1.1,365
1,QLD,163,Kangaroo Point,1055,57.65,775,42.35,1830,99.08,17,0.92,1847
1,QLD,304,Karalee,730,30.57,1658,69.43,2388,99.09,22,0.91,2410
1,QLD,304,Karana Downs,802,40.84,1162,59.16,1964,99.29,14,0.71,1978
1,QLD,167,Karumba,17,11.64,129,88.36,146,100,0,0,146
1,QLD,157,Kawana,433,22.96,1453,77.04,1886,99.21,15,0.79,1901
1,QLD,161,Kawana Waters,567,38.21,917,61.79,1484,98.47,23,1.53,1507
1,QLD,166,Kawungan,446,23.66,1439,76.34,1885,99.21,15,0.79,1900
1,QLD,169,Kedron,902,58.23,647,41.77,1549,99.49,8,0.51,1557
1,QLD,169,Kedron Heights,738,54.83,608,45.17,1346,99.26,10,0.74,1356
1,QLD,172,Keebra Park,195,38.16,316,61.84,511,99.42,3,0.58,514
1,QLD,165,Kelso,379,21.95,1348,78.05,1727,98.97,18,1.03,1745
1,QLD,156,Kelvin Grove,1649,72.93,612,27.07,2261,99.47,12,0.53,2273
1,QLD,160,Kenilworth,115,26.68,316,73.32,431,100,0,0,431
1,QLD,177,Kenmore,958,54.71,793,45.29,1751,99.49,9,0.51,1760
1,QLD,177,Kenmore South,1120,55.83,886,44.17,2006,99.16,17,0.84,2023
1,QLD,167,Kennedy Central,24,12.57,167,87.43,191,99.48,1,0.52,192
1,QLD,316,Kentville,23,14.84,132,85.16,155,98.1,3,1.9,158
1,QLD,177,Keperra,653,47.05,735,52.95,1388,99.28,10,0.72,1398
1,QLD,166,Kepnock,271,25.47,793,74.53,1064,99.16,9,0.84,1073
1,QLD,157,Keppel Sands,50,18.73,217,81.27,267,100,0,0,267
1,QLD,316,Kerry,22,17.19,106,82.81,128,100,0,0,128
1,QLD,168,Kewarra Beach,254,29.57,605,70.43,859,98.62,12,1.38,871
1,QLD,304,Kilcoy,294,22.39,1019,77.61,1313,99.17,11,0.83,1324
1,QLD,178,Kilkivan,53,10.73,441,89.27,494,99.4,3,0.6,497
1,QLD,170,Killarney,62,12.81,422,87.19,484,99.79,1,0.21,485
1,QLD,162,Kimberley Park,521,41.09,747,58.91,1268,98.75,16,1.25,1284
1,QLD,178,Kin Kin,143,40.97,206,59.03,349,98.87,4,1.13,353
1,QLD,311,Kin Kora,259,24.18,812,75.82,1071,99.35,7,0.65,1078
1,QLD,170,Kingaroy,186,21.21,691,78.79,877,98.87,10,1.13,887
1,QLD,170,Kingaroy East,168,21.57,611,78.43,779,99.11,7,0.89,786
1,QLD,311,Kingaroy FLYNN PPVC,129,16.1,672,83.9,801,99.5,4,0.5,805
1,QLD,170,Kingaroy MARANOA PPVC,858,14.2,5184,85.8,6042,99.56,27,0.44,6069
1,QLD,164,Kingsthorpe,132,15.09,743,84.91,875,98.98,9,1.02,884
1,QLD,176,Kingston,544,39.39,837,60.61,1381,97.8,31,2.2,1412
1,QLD,175,Kippa-Ring,444,31.16,981,68.84,1425,97.94,30,2.06,1455
1,QLD,175,Kippa-Ring West,584,35.44,1064,64.56,1648,99.16,14,0.84,1662
1,QLD,171,Kirra,511,42.06,704,57.94,1215,98.46,19,1.54,1234
1,QLD,165,Kirwan,530,25.29,1566,74.71,2096,99.05,20,0.95,2116
1,QLD,165,Kirwan East,425,23.48,1385,76.52,1810,99.29,13,0.71,1823
1,QLD,165,Kirwan HERBERT PPVC,2668,14.73,15450,85.27,18118,99.14,158,0.86,18276
1,QLD,167,Kirwan KENNEDY PPVC,92,10.23,807,89.77,899,99.89,1,0.11,900
1,QLD,165,Kirwan South,286,24.7,872,75.3,1158,98.47,18,1.53,1176
1,QLD,170,Kogan,14,14.43,83,85.57,97,97.98,2,2.02,99
1,QLD,157,Koongal,346,26.53,958,73.47,1304,99.09,12,0.91,1316
1,QLD,316,Kooralbyn,123,22.08,434,77.92,557,98.58,8,1.42,565
1,QLD,157,Koumala,28,7.25,358,92.75,386,99.74,1,0.26,387
1,QLD,168,Kowanyama,203,51.39,192,48.61,395,98.75,5,1.25,400
1,QLD,164,Kulpi,14,9.21,138,90.79,152,100,0,0,152
1,QLD,160,Kuluin,380,39.18,590,60.82,970,99.49,5,0.51,975
1,QLD,170,Kumbia,29,12.13,210,87.87,239,99.58,1,0.42,240
1,QLD,173,Kuraby (Moreton),1022,52.25,934,47.75,1956,98.14,37,1.86,1993
1,QLD,176,Kuraby (Rankin),346,52.42,314,47.58,660,97.63,16,2.37,676
1,QLD,168,Kuranda,596,46.35,690,53.65,1286,98.7,17,1.3,1303
1,QLD,160,Kureelpa,168,34.64,317,65.36,485,98.38,8,1.62,493
1,QLD,167,Kurrimine Beach,50,14.97,284,85.03,334,98.53,5,1.47,339
1,QLD,252,Kurwongbah,532,37.1,902,62.9,1434,98.69,19,1.31,1453
1,QLD,159,Labrador,825,41.13,1181,58.87,2006,98.09,39,1.91,2045
1,QLD,159,Labrador FADDEN PPVC,1022,30.26,2355,69.74,3377,99.18,28,0.82,3405
1,QLD,172,Labrador MONCRIEFF PPVC,177,30,413,70,590,98.5,9,1.5,599
1,QLD,316,Laidley,375,20.7,1437,79.3,1812,98.85,21,1.15,1833
1,QLD,316,Lake Clarendon,44,14.24,265,85.76,309,100,0,0,309
1,QLD,157,Lakes Creek,140,20.65,538,79.35,678,99.27,5,0.73,683
1,QLD,161,Landsborough,429,31.2,946,68.8,1375,98.92,15,1.08,1390
1,QLD,252,Lawnton,610,37.52,1016,62.48,1626,99.03,16,0.97,1642
1,QLD,304,Leichhardt,339,32.72,697,67.28,1036,97.37,28,2.63,1064
1,QLD,170,Leyburn,38,14.23,229,85.77,267,100,0,0,267
1,QLD,168,Lockhart River,170,66.15,87,33.85,257,98.09,5,1.91,262
1,QLD,162,Logan Reserve,696,33.8,1363,66.2,2059,98.85,24,1.15,2083
1,QLD,162,Logan Village (Forde),132,24.67,403,75.33,535,99.63,2,0.37,537
1,QLD,316,Logan Village (Wright),443,24.19,1388,75.81,1831,98.97,19,1.03,1850
1,QLD,162,Loganholme,602,31.78,1292,68.22,1894,97.63,46,2.37,1940
1,QLD,162,Loganholme FORDE PPVC,1148,26.66,3158,73.34,4306,98.29,75,1.71,4381
1,QLD,176,Loganholme RANKIN PPVC,64,23.7,206,76.3,270,95.07,14,4.93,284
1,QLD,162,Loganlea,287,34.17,553,65.83,840,98.82,10,1.18,850
1,QLD,167,Long Pocket,12,9.52,114,90.48,126,99.21,1,0.79,127
1,QLD,170,Longreach,118,19.93,474,80.07,592,99.33,4,0.67,596
1,QLD,170,Longreach PPVC,148,15.48,808,84.52,956,99.58,4,0.42,960
1,QLD,310,Lota,501,50.55,490,49.45,991,99.5,5,0.5,996
1,QLD,167,Lower Tully,31,18.45,137,81.55,168,100,0,0,168
1,QLD,178,Lower Wonga,41,14.14,249,85.86,290,98.64,4,1.36,294
1,QLD,304,Lowood,324,22.28,1130,77.72,1454,98.38,24,1.62,1478
1,QLD,167,Lucinda,11,8.4,120,91.6,131,100,0,0,131
1,QLD,156,Lutwyche,1018,62,624,38,1642,99.21,13,0.79,1655
1,QLD,316,Ma Ma Creek,26,16.15,135,83.85,161,99.38,1,0.62,162
1,QLD,176,Mabel Park,513,40.2,763,59.8,1276,98.53,19,1.47,1295
1,QLD,173,Macgregor,276,38.39,443,61.61,719,99.04,7,0.96,726
1,QLD,173,Macgregor West,394,37.17,666,62.83,1060,98.6,15,1.4,1075
1,QLD,168,Machans Beach,218,46.68,249,53.32,467,98.52,7,1.48,474
1,QLD,158,Mackay,473,23.53,1537,76.47,2010,98.77,25,1.23,2035
1,QLD,157,Mackay CAPRICORNIA PPVC,768,12.16,5547,87.84,6315,99.51,31,0.49,6346
1,QLD,158,Mackay DAWSON PPVC,3829,17.07,18607,82.93,22436,99.25,170,0.75,22606
1,QLD,158,Mackay Goose Ponds,230,28.05,590,71.95,820,98.44,13,1.56,833
1,QLD,158,Mackay South,285,27.35,757,72.65,1042,99.05,10,0.95,1052
1,QLD,158,Mackay Town Beach,437,26.18,1232,73.82,1669,98.64,23,1.36,1692
1,QLD,158,Mackay West,348,32.25,731,67.75,1079,98.99,11,1.01,1090
1,QLD,310,Mackenzie,330,39.15,513,60.85,843,99.53,4,0.47,847
1,QLD,167,Macknade,7,6.86,95,93.14,102,98.08,2,1.92,104
1,QLD,155,Macleay Island,478,33.78,937,66.22,1415,99.09,13,0.91,1428
1,QLD,170,Maidenwell,13,11.11,104,88.89,117,96.69,4,3.31,121
1,QLD,172,Main Beach,373,30.23,861,69.77,1234,99.52,6,0.48,1240
1,QLD,167,Malanda,251,21.75,903,78.25,1154,99.31,8,0.69,1162
1,QLD,161,Maleny,503,49.7,509,50.3,1012,98.35,17,1.65,1029
1,QLD,161,Maleny PPVC,1832,43.76,2354,56.24,4186,99.15,36,0.85,4222
1,QLD,175,Mango Hill,335,37.18,566,62.82,901,98.9,10,1.1,911
1,QLD,175,Mango Hill South,1007,41.7,1408,58.3,2415,99.06,23,0.94,2438
1,QLD,310,Manly,475,51.19,453,48.81,928,99.25,7,0.75,935
1,QLD,310,Manly West,496,45.42,596,54.58,1092,98.38,18,1.62,1110
1,QLD,310,Mansfield,1012,46.51,1164,53.49,2176,99.04,21,0.96,2197
1,QLD,310,Mansfield BONNER PPVC,3539,37.63,5865,62.37,9404,99.49,48,0.51,9452
1,QLD,163,Mansfield GRIFFITH PPVC,453,41.75,632,58.25,1085,99,11,1,1096
1,QLD,173,Mansfield MORETON PPVC,546,37.07,927,62.93,1473,99.26,11,0.74,1484
1,QLD,310,Mansfield North,195,33.91,380,66.09,575,99.48,3,0.52,578
1,QLD,168,Manunda,145,43.28,190,56.72,335,98.82,4,1.18,339
1,QLD,160,Mapleton,437,44.19,552,55.81,989,99.3,7,0.7,996
1,QLD,304,Marburg,108,24.05,341,75.95,449,98.03,9,1.97,458
1,QLD,167,Mareeba,64,18.77,277,81.23,341,99.42,2,0.58,343
1,QLD,167,Mareeba KENNEDY PPVC,993,13.87,6168,86.13,7161,99.42,42,0.58,7203
1,QLD,168,Mareeba LEICHHARDT PPVC,0,0,0,0,0,0,0,0,0
1,QLD,167,Mareeba North,140,17.31,669,82.69,809,99.26,6,0.74,815
1,QLD,167,Mareeba West,60,31.41,131,68.59,191,99.48,1,0.52,192
1,QLD,175,Margate,661,41.26,941,58.74,1602,99.01,16,0.99,1618
1,QLD,157,Marian,180,12.55,1254,87.45,1434,99.38,9,0.62,1443
1,QLD,160,Maroochydore,528,38.91,829,61.09,1357,98.62,19,1.38,1376
1,QLD,160,Maroochydore East,763,43.18,1004,56.82,1767,98.39,29,1.61,1796
1,QLD,160,Maroochydore FAIRFAX PPVC,3555,27.88,9194,72.12,12749,99.09,117,0.91,12866
1,QLD,161,Maroochydore FISHER PPVC,821,25.74,2368,74.26,3189,99.16,27,0.84,3216
1,QLD,162,Marsden (Forde),519,36.52,902,63.48,1421,97.93,30,2.07,1451
1,QLD,176,Marsden (Rankin),411,39.9,619,60.1,1030,99.04,10,0.96,1040
1,QLD,178,Maryborough,217,22.37,753,77.63,970,98.98,10,1.02,980
1,QLD,178,Maryborough East,369,26.95,1000,73.05,1369,98.84,16,1.16,1385
1,QLD,166,Maryborough HINKLER PPVC,175,17.78,809,82.22,984,99.49,5,0.51,989
1,QLD,178,Maryborough North,174,22.17,611,77.83,785,99.24,6,0.76,791
1,QLD,178,Maryborough West,202,16.46,1025,83.54,1227,98.87,14,1.13,1241
1,QLD,178,Maryborough WIDE BAY PPVC,1968,16.24,10149,83.76,12117,99.27,89,0.73,12206
1,QLD,170,Maryvale,25,14.04,153,85.96,178,99.44,1,0.56,179
1,QLD,170,Massie,28,13.27,183,86.73,211,100,0,0,211
1,QLD,167,Mcdonnell Creek,21,14.89,120,85.11,141,97.92,3,2.08,144
1,QLD,252,McDowall (Dickson),312,41.66,437,58.34,749,98.68,10,1.32,759
1,QLD,169,McDowall (Lilley),806,47.86,878,52.14,1684,98.88,19,1.12,1703
1,QLD,169,McDowall South,183,57.19,137,42.81,320,98.77,4,1.23,324
1,QLD,162,Meadowbrook (Forde),115,41.97,159,58.03,274,99.64,1,0.36,275
1,QLD,176,Meadowbrook (Rankin),99,40.41,146,59.59,245,99.19,2,0.81,247
1,QLD,170,Meandarra,16,9.82,147,90.18,163,100,0,0,163
1,QLD,167,Mena Creek,49,21.97,174,78.03,223,98.67,3,1.33,226
1,QLD,161,Meridan Plains North,245,47.48,271,52.52,516,99.04,5,0.96,521
1,QLD,161,Meridan Plains South,714,31.63,1543,68.37,2257,98.82,27,1.18,2284
1,QLD,164,Meringandan,202,18.72,877,81.28,1079,99.54,5,0.46,1084
1,QLD,172,Mermaid Beach,530,41.83,737,58.17,1267,99.22,10,0.78,1277
1,QLD,171,Merrimac (McPherson),470,32.48,977,67.52,1447,98.04,29,1.96,1476
1,QLD,172,Merrimac (Moncrieff),233,28.35,589,71.65,822,98.68,11,1.32,833
1,QLD,171,Merrimac East (McPherson),95,32.09,201,67.91,296,99.66,1,0.34,297
1,QLD,172,Merrimac East (Moncrieff),440,32.21,926,67.79,1366,98.7,18,1.3,1384
1,QLD,156,Merthyr,1175,63.27,682,36.73,1857,99.41,11,0.59,1868
1,QLD,168,Miallo,57,21.92,203,78.08,260,99.62,1,0.38,261
1,QLD,172,Miami,388,49.24,400,50.76,788,99.24,6,0.76,794
1,QLD,171,Miami West (McPherson),115,41.82,160,58.18,275,98.21,5,1.79,280
1,QLD,172,Miami West (Moncrieff),704,42.87,938,57.13,1642,98.68,22,1.32,1664
1,QLD,174,Middle Park,968,45.13,1177,54.87,2145,98.89,24,1.11,2169
1,QLD,174,Middle Park East,509,46.61,583,53.39,1092,99.36,7,0.64,1099
1,QLD,164,Middle Ridge,769,31.96,1637,68.04,2406,99.13,21,0.87,2427
1,QLD,157,Middlemount,60,14.12,365,85.88,425,99.07,4,0.93,429
1,QLD,170,Miles,64,11.09,513,88.91,577,99.65,2,0.35,579
1,QLD,170,Miles PPVC,68,12.01,498,87.99,566,99.82,1,0.18,567
1,QLD,167,Millaa Millaa,65,22.03,230,77.97,295,98.01,6,1.99,301
1,QLD,170,Millmerran,121,12.2,871,87.8,992,99.6,4,0.4,996
1,QLD,156,Milton (Brisbane),1076,64.98,580,35.02,1656,99.22,13,0.78,1669
1,QLD,177,Milton (Ryan),257,64.9,139,35.1,396,99.75,1,0.25,397
1,QLD,304,Minden,119,17.25,571,82.75,690,99.28,5,0.72,695
1,QLD,157,Mirani,150,16.18,777,83.82,927,99.14,8,0.86,935
1,QLD,311,Miriam Vale,57,11.26,449,88.74,506,100,0,0,506
1,QLD,167,Mirriwinni,74,18.36,329,81.64,403,99.51,2,0.49,405
1,QLD,167,Mission Beach,259,37.27,436,62.73,695,99,7,1,702
1,QLD,170,Mitchell,72,13.95,444,86.05,516,98.66,7,1.34,523
1,QLD,177,Mitchelton,711,52.47,644,47.53,1355,99.12,12,0.88,1367
1,QLD,177,Moggill,1035,48.32,1107,51.68,2142,98.94,23,1.06,2165
1,QLD,172,Molendinar,172,37.89,282,62.11,454,99.13,4,0.87,458
1,QLD,311,Mondure,19,10.5,162,89.5,181,98.91,2,1.09,183
1,QLD,178,Monkland,159,19.51,656,80.49,815,99.63,3,0.37,818
1,QLD,311,Monto,85,12.04,621,87.96,706,99.02,7,0.98,713
1,QLD,161,Montville,125,40.58,183,59.42,308,98.09,6,1.91,314
1,QLD,161,Mooloolaba,753,42.54,1017,57.46,1770,98.44,28,1.56,1798
1,QLD,161,Mooloolah,415,31.92,885,68.08,1300,98.86,15,1.14,1315
1,QLD,304,Moore,54,20.3,212,79.7,266,99.25,2,0.75,268
1,QLD,311,Moore Park Beach,238,21.44,872,78.56,1110,99.2,9,0.8,1119
1,QLD,168,Mooroobool,401,35.9,716,64.1,1117,99.02,11,0.98,1128
1,QLD,173,Moorooka,490,63.72,279,36.28,769,99.61,3,0.39,772
1,QLD,173,Moorooka East,1081,64.54,594,35.46,1675,98.59,24,1.41,1699
1,QLD,173,Moorvale,759,66.52,382,33.48,1141,99.39,7,0.61,1148
1,QLD,157,Moranbah,258,21.34,951,78.66,1209,99.1,11,0.9,1220
1,QLD,157,Moranbah PPVC,361,15.73,1934,84.27,2295,99.48,12,0.52,2307
1,QLD,302,Morayfield,732,30.65,1656,69.35,2388,98.27,42,1.73,2430
1,QLD,302,Morayfield East,692,27.64,1812,72.36,2504,98.51,38,1.49,2542
1,QLD,302,Morayfield PPVC,2459,21.56,8948,78.44,11407,99.11,103,0.89,11510
1,QLD,302,Morayfield West,558,25.97,1591,74.03,2149,98.8,26,1.2,2175
1,QLD,175,Moreton Downs,204,28.9,502,71.1,706,98.19,13,1.81,719
1,QLD,163,Morningside,770,60.77,497,39.23,1267,98.6,18,1.4,1285
1,QLD,163,Morningside South,1563,61.15,993,38.85,2556,98.92,28,1.08,2584
1,QLD,167,Mornington Island,280,77.78,80,22.22,360,98.63,5,1.37,365
1,QLD,170,Morven,19,13.19,125,86.81,144,100,0,0,144
1,QLD,168,Mossman,464,35.23,853,64.77,1317,97.85,29,2.15,1346
1,QLD,316,Mount Alford,40,22.73,136,77.27,176,98.88,2,1.12,178
1,QLD,167,Mount Garnet,34,13.55,217,86.45,251,99.6,1,0.4,252
1,QLD,310,Mount Gravatt,514,58.21,369,41.79,883,99.1,8,0.9,891
1,QLD,310,Mount Gravatt East (Bonner),748,54.05,636,45.95,1384,96.31,53,3.69,1437
1,QLD,163,Mount Gravatt East (Griffith),123,59.13,85,40.87,208,98.58,3,1.42,211
1,QLD,167,Mount Isa,314,27.86,813,72.14,1127,98.86,13,1.14,1140
1,QLD,304,Mount Kilcoy,60,16.71,299,83.29,359,99.72,1,0.28,360
1,QLD,311,Mount Larcom,30,6.83,409,93.17,439,99.1,4,0.9,443
1,QLD,164,Mount Lofty,316,39.75,479,60.25,795,99.13,7,0.87,802
1,QLD,165,Mount Louisa,410,23.12,1363,76.88,1773,98.83,21,1.17,1794
1,QLD,302,Mount Mee,73,32.88,149,67.12,222,99.55,1,0.45,223
1,QLD,311,Mount Morgan,242,20.03,966,79.97,1208,98.69,16,1.31,1224
1,QLD,252,Mount Nebo,186,74.1,65,25.9,251,96.54,9,3.46,260
